Fiscal Year,2016,2017,2018,2019,2020
Period Ended,31 Jul 2016,31 Jul 2017,31 Jul 2018,31 Jul 2019,31 Jul 2020
Period Length,12 Months,12 Months,12 Months,12 Months,12 Months
Source,ARS,ARS,ARS,ARS,ARS
Revenue,1.02,0.70,2.96,5.57,3.34
Total Revenue,1.02,0.70,2.96,5.57,3.34
"Selling/General/Admin. Expenses, Total",1.45,1.38,5.24,6.38,3.76
Depreciation/Amortisation,0.01,0.00,0.09,0.52,1.64
Unusual Expense (Income),0,0,0,0,4.85
"Other Operating Expenses, Total",0.13,0.19,0.25,0.97,0.58
Total Operating Expense,2.09,1.83,5.84,9.02,11.76
Operating Income,-1.06,-1.13,-2.89,-3.44,-8.42
"Interest Inc.(Exp.),Net-Non-Op., Total",0,0,-0.00,-0.00,-0.20
"Other, Net",0,0,0,0,0
Net Income Before Taxes,-1.06,-1.13,-2.89,-3.45,-8.62
Provision for Income Taxes,0.00,0.01,0.00,0.00,0.02
Net Income After Taxes,-1.07,-1.14,-2.89,-3.45,-8.65
Net Income Before Extra. Items,-1.06,-1.13,-2.89,-3.09,-5.84
Net Income,-1.06,-1.13,-2.89,-3.09,-5.84
Income Available to Com Excl ExtraOrd,-1.06,-1.13,-2.89,-3.09,-5.84
Income Available to Com Incl ExtraOrd,-1.06,-1.13,-2.89,-3.09,-5.84
Diluted Net Income,-1.06,-1.13,-2.89,-3.09,-5.84
Diluted Weighted Average Shares,180.96,131.47,349.49,613.03,710.20
Diluted EPS Excluding ExtraOrd Items,-0.01,-0.01,-0.01,-0.01,-0.01
DPS - Common Stock Primary Issue,0,0,0,0,0
Diluted Normalised EPS,-0.01,-0.01,-0.01,-0.01,-0.00
